entry_time,exit_time,model,direction,tag,risk_ticks,raw_r,spread_cost_points,primary_r,stress_r,reason,year,period,session,hour,weekday,model_direction,md_session,md_weekday,risk_quartile
2023-05-10 10:52:00,2023-05-10 10:53:00,trend,short,trend_cont_short,66.80000000000291,1.062125748502904,0.2,1.050149700598713,1.038173652694522,trail,2023,DEV,MORNING_1030_1200,10,Wednesday,trend__short,trend__short__MORNING_1030_1200,trend__short__Wednesday,Q4_WIDE
2023-05-10 10:58:00,2023-05-10 10:58:00,vwap_rev,long,vwap_rev_long,40.400000000001455,-1.0061881188118809,0.2,-1.0259900990099,-1.045792079207919,stop,2023,DEV,MORNING_1030_1200,10,Wednesday,vwap_rev__long,vwap_rev__long__MORNING_1030_1200,vwap_rev__long__Wednesday,Q1_TIGHT
2023-05-11 10:46:00,2023-05-11 10:47:00,or_rev,long,or_rev_long,50.0,1.195,0.2,1.179,1.163,trail,2023,DEV,MORNING_1030_1200,10,Thursday,or_rev__long,or_rev__long__MORNING_1030_1200,or_rev__long__Thursday,Q3
2023-05-11 14:01:00,2023-05-11 14:15:00,pm_mom,long,pm_mom_long,43.19999999999709,0.6377314814815919,0.2,0.619212962963072,0.6006944444445523,trail,2023,DEV,PM_1330_1500,14,Thursday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Thursday,Q1_TIGHT
2023-05-12 09:43:00,2023-05-12 09:48:00,open_drive,long,open_drive_long,53.400000000001455,-1.0046816479400749,0.2,-1.0196629213483142,-1.0346441947565534,stop,2023,DEV,OPEN_0930_1030,9,Friday,open_drive__long,open_drive__long__OPEN_0930_1030,open_drive__long__Friday,Q3
2023-05-12 09:52:00,2023-05-12 09:53:00,ou_rev,long,ou_rev_long,49.19999999999709,1.088414634146465,0.2,1.0721544715448381,1.0558943089432111,trail,2023,DEV,OPEN_0930_1030,9,Friday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Friday,Q3
2023-05-12 10:10:00,2023-05-12 10:14:00,or_rev,long,or_rev_long,56.400000000001455,0.6267730496453481,0.2,0.6125886524822278,0.5984042553191077,trail,2023,DEV,OPEN_0930_1030,10,Friday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Friday,Q4_WIDE
2023-05-12 11:18:00,2023-05-12 11:24:00,ou_rev,long,ou_rev_long,47.19999999999709,-0.005296610169491852,0.2,-0.02224576271186578,-0.03919491525423971,trail,2023,DEV,MORNING_1030_1200,11,Friday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Friday,Q2
2023-05-12 14:34:00,2023-05-12 14:52:00,pm_mom,long,pm_mom_long,47.80000000000291,0.9403765690375387,0.2,0.9236401673638996,0.9069037656902604,trail,2023,DEV,PM_1330_1500,14,Friday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Friday,Q2
2023-05-15 09:56:00,2023-05-15 09:59:00,ou_rev,long,ou_rev_long,41.599999999998545,-1.0060096153846156,0.2,-1.0252403846153855,-1.0444711538461555,stop,2023,DEV,OPEN_0930_1030,9,Monday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Monday,Q1_TIGHT
2023-05-15 10:15:00,2023-05-15 10:24:00,ou_rev,long,ou_rev_long,41.0,1.3597560975609757,0.2,1.3402439024390245,1.3207317073170732,trail,2023,DEV,OPEN_0930_1030,10,Monday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Monday,Q1_TIGHT
2023-05-17 10:02:00,2023-05-17 10:08:00,or_rev,long,or_rev_long,44.80000000000291,1.4051339285712723,0.2,1.3872767857141306,1.369419642856989,trail,2023,DEV,OPEN_0930_1030,10,Wednesday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Wednesday,Q2
2023-05-18 10:19:00,2023-05-18 10:23:00,trend,long,trend_cont_long,70.0,1.3964285714285714,0.2,1.385,1.3735714285714284,trail,2023,DEV,OPEN_0930_1030,10,Thursday,trend__long,trend__long__OPEN_0930_1030,trend__long__Thursday,Q4_WIDE
2023-05-18 10:30:00,2023-05-18 10:32:00,kalman_mom,long,kalman_mom_long,44.400000000001455,1.3817567567566786,0.2,1.3637387387386612,1.3457207207206439,trail,2023,DEV,MORNING_1030_1200,10,Thursday,kalman_mom__long,kalman_mom__long__MORNING_1030_1200,kalman_mom__long__Thursday,Q2
2023-05-19 10:06:00,2023-05-19 10:11:00,or_rev,long,or_rev_long,47.400000000001455,-0.005274261603375366,0.2,-0.022151898734176535,-0.039029535864977705,trail,2023,DEV,OPEN_0930_1030,10,Friday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Friday,Q2
2023-05-19 10:15:00,2023-05-19 10:20:00,open_drive,long,open_drive_long,49.80000000000291,0.8022088353412601,0.2,0.7861445783131485,0.7700803212850371,trail,2023,DEV,OPEN_0930_1030,10,Friday,open_drive__long,open_drive__long__OPEN_0930_1030,open_drive__long__Friday,Q3
2023-05-19 11:36:00,2023-05-19 11:38:00,ou_lunch,long,ou_lunch_long,50.599999999998545,-1.0049407114624507,0.2,-1.020750988142293,-1.0365612648221354,stop,2023,DEV,MORNING_1030_1200,11,Friday,ou_lunch__long,ou_lunch__long__MORNING_1030_1200,ou_lunch__long__Friday,Q3
2023-05-19 11:41:00,2023-05-19 11:41:00,ou_lunch,long,ou_lunch_long,41.80000000000291,-1.0059808612440186,0.2,-1.0251196172248787,-1.0442583732057384,stop,2023,DEV,MORNING_1030_1200,11,Friday,ou_lunch__long,ou_lunch__long__MORNING_1030_1200,ou_lunch__long__Friday,Q1_TIGHT
2023-05-19 11:45:00,2023-05-19 11:46:00,ou_lunch,long,ou_lunch_long,42.0,1.8273809523809523,0.2,1.8083333333333333,1.7892857142857141,trail,2023,DEV,MORNING_1030_1200,11,Friday,ou_lunch__long,ou_lunch__long__MORNING_1030_1200,ou_lunch__long__Friday,Q1_TIGHT
2023-05-19 14:20:00,2023-05-19 14:21:00,ou_rev,long,ou_rev_long,70.40000000000146,0.8998579545454153,0.2,0.8884943181817792,0.877130681818143,trail,2023,DEV,PM_1330_1500,14,Friday,ou_rev__long,ou_rev__long__PM_1330_1500,ou_rev__long__Friday,Q4_WIDE
2023-05-19 14:53:00,2023-05-19 14:56:00,ou_rev,long,ou_rev_long,52.400000000001455,1.0181297709923103,0.2,1.0028625954197916,0.987595419847273,trail,2023,DEV,PM_1330_1500,14,Friday,ou_rev__long,ou_rev__long__PM_1330_1500,ou_rev__long__Friday,Q3
2023-05-23 09:48:00,2023-05-23 09:53:00,sweep,long,sweep_pdl_long,57.599999999998545,-0.004340277777777887,0.2,-0.01822916666666713,-0.03211805555555637,trail,2023,DEV,OPEN_0930_1030,9,Tuesday,sweep__long,sweep__long__OPEN_0930_1030,sweep__long__Tuesday,Q4_WIDE
2023-05-23 10:54:00,2023-05-23 11:03:00,pd_rev,long,pd_pdl_long,55.599999999998545,1.009892086330988,0.2,0.9955035971223545,0.981115107913721,trail,2023,DEV,MORNING_1030_1200,10,Tuesday,pd_rev__long,pd_rev__long__MORNING_1030_1200,pd_rev__long__Tuesday,Q4_WIDE
2023-05-23 12:41:00,2023-05-23 12:42:00,vwap_rev,long,vwap_rev_long,45.19999999999709,-1.0055309734513278,0.2,-1.0232300884955767,-1.0409292035398257,stop,2023,DEV,LUNCH_1200_1330,12,Tuesday,vwap_rev__long,vwap_rev__long__LUNCH_1200_1330,vwap_rev__long__Tuesday,Q2
2023-05-23 14:03:00,2023-05-23 14:09:00,pm_mom,long,pm_mom_long,45.599999999998545,-0.005482456140351052,0.2,-0.023026315789474422,-0.04057017543859779,trail,2023,DEV,PM_1330_1500,14,Tuesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Tuesday,Q2
2023-05-24 10:16:00,2023-05-24 10:18:00,or_rev,long,or_rev_long,57.19999999999709,1.128496503496612,0.2,1.1145104895105973,1.1005244755245824,trail,2023,DEV,OPEN_0930_1030,10,Wednesday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Wednesday,Q4_WIDE
2023-05-24 10:32:00,2023-05-24 10:37:00,vwap_scalp,long,vwap_scalp_long,43.599999999998545,-0.0057339449541286315,0.2,-0.024082568807340256,-0.042431192660551884,trail,2023,DEV,MORNING_1030_1200,10,Wednesday,vwap_scalp__long,vwap_scalp__long__MORNING_1030_1200,vwap_scalp__long__Wednesday,Q1_TIGHT
2023-05-24 10:43:00,2023-05-24 10:50:00,ou_rev,long,ou_rev_long,55.80000000000291,-1.004480286738351,0.2,-1.0188172043010744,-1.0331541218637976,trail,2023,DEV,MORNING_1030_1200,10,Wednesday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Wednesday,Q4_WIDE
2023-05-24 10:58:00,2023-05-24 11:01:00,ou_rev,long,ou_rev_long,44.19999999999709,-1.0056561085972855,0.2,-1.023755656108599,-1.0418552036199122,stop,2023,DEV,MORNING_1030_1200,10,Wednesday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Wednesday,Q2
2023-05-24 11:08:00,2023-05-24 11:12:00,ou_rev,long,ou_rev_long,40.0,1.46875,0.2,1.44875,1.42875,trail,2023,DEV,MORNING_1030_1200,11,Wednesday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Wednesday,Q1_TIGHT
2023-05-24 11:13:00,2023-05-24 11:17:00,ou_rev,long,ou_rev_long,42.80000000000291,0.8866822429905259,0.2,0.8679906542054804,0.849299065420435,trail,2023,DEV,MORNING_1030_1200,11,Wednesday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Wednesday,Q1_TIGHT
2023-05-25 10:40:00,2023-05-25 10:41:00,kalman_mom,long,kalman_mom_long,48.0,1.7447916666666667,0.2,1.7281250000000001,1.7114583333333333,trail,2023,DEV,MORNING_1030_1200,10,Thursday,kalman_mom__long,kalman_mom__long__MORNING_1030_1200,kalman_mom__long__Thursday,Q2
2023-05-25 10:56:00,2023-05-25 11:01:00,trend,long,trend_cont_long,52.19999999999709,0.7768199233717465,0.2,0.7614942528736613,0.7461685823755763,trail,2023,DEV,MORNING_1030_1200,10,Thursday,trend__long,trend__long__MORNING_1030_1200,trend__long__Thursday,Q3
2023-05-30 10:04:00,2023-05-30 10:05:00,vwap_rev,long,vwap_rev_long,44.400000000001455,0.9763513513512866,0.2,0.9583333333332692,0.9403153153152517,trail,2023,DEV,OPEN_0930_1030,10,Tuesday,vwap_rev__long,vwap_rev__long__OPEN_0930_1030,vwap_rev__long__Tuesday,Q2
2023-05-30 13:33:00,2023-05-30 13:34:00,vwap_rev,long,vwap_rev_long,48.0,1.2447916666666667,0.2,1.2281250000000001,1.2114583333333333,trail,2023,DEV,PM_1330_1500,13,Tuesday,vwap_rev__long,vwap_rev__long__PM_1330_1500,vwap_rev__long__Tuesday,Q2
2023-05-31 10:23:00,2023-05-31 10:24:00,vwap_rev,long,vwap_rev_long,43.400000000001455,-1.0057603686635943,0.2,-1.024193548387096,-1.0426267281105976,trail,2023,DEV,OPEN_0930_1030,10,Wednesday,vwap_rev__long,vwap_rev__long__OPEN_0930_1030,vwap_rev__long__Wednesday,Q1_TIGHT
2023-05-31 10:29:00,2023-05-31 10:30:00,ema_rev,long,ema_rev_long,48.80000000000291,1.3309426229506807,0.2,1.3145491803277307,1.298155737704781,trail,2023,DEV,OPEN_0930_1030,10,Wednesday,ema_rev__long,ema_rev__long__OPEN_0930_1030,ema_rev__long__Wednesday,Q3
2023-05-31 11:16:00,2023-05-31 11:20:00,trend,short,trend_cont_short,47.19999999999709,1.4947033898306623,0.2,1.4777542372882884,1.4608050847459144,trail,2023,DEV,MORNING_1030_1200,11,Wednesday,trend__short,trend__short__MORNING_1030_1200,trend__short__Wednesday,Q2
2023-05-31 13:31:00,2023-05-31 13:32:00,pm_mom,long,pm_mom_long,46.19999999999709,1.0292207792209072,0.2,1.0119047619048886,0.9945887445888704,trail,2023,DEV,PM_1330_1500,13,Wednesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Wednesday,Q2
2023-06-01 11:38:00,2023-06-01 11:39:00,kalman_mom,long,kalman_mom_long,41.80000000000291,-1.0059808612440186,0.2,-1.0251196172248787,-1.0442583732057384,stop,2023,DEV,MORNING_1030_1200,11,Thursday,kalman_mom__long,kalman_mom__long__MORNING_1030_1200,kalman_mom__long__Thursday,Q1_TIGHT
2023-06-01 11:53:00,2023-06-01 11:56:00,trend,long,trend_cont_long,41.19999999999709,-0.006067961165048972,0.2,-0.025485436893205683,-0.044902912621362395,trail,2023,DEV,MORNING_1030_1200,11,Thursday,trend__long,trend__long__MORNING_1030_1200,trend__long__Thursday,Q1_TIGHT
2023-06-01 14:22:00,2023-06-01 14:32:00,pm_mom,long,pm_mom_long,45.80000000000291,-1.0054585152838424,0.2,-1.0229257641921383,-1.0403930131004342,stop,2023,DEV,PM_1330_1500,14,Thursday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Thursday,Q2
2023-06-02 10:02:00,2023-06-02 10:02:00,or_rev,long,or_rev_long,50.400000000001455,-1.0049603174603172,0.2,-1.0208333333333326,-1.036706349206348,stop,2023,DEV,OPEN_0930_1030,10,Friday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Friday,Q3
2023-06-02 10:21:00,2023-06-02 10:22:00,kalman_mom,long,kalman_mom_long,40.400000000001455,-1.0061881188118809,0.2,-1.0259900990099,-1.045792079207919,trail,2023,DEV,OPEN_0930_1030,10,Friday,kalman_mom__long,kalman_mom__long__OPEN_0930_1030,kalman_mom__long__Friday,Q1_TIGHT
2023-06-05 14:24:00,2023-06-05 14:26:00,pm_mom,long,pm_mom_long,43.19999999999709,-1.0057870370370374,0.2,-1.0243055555555571,-1.042824074074077,stop,2023,DEV,PM_1330_1500,14,Monday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Monday,Q1_TIGHT
2023-06-06 09:49:00,2023-06-06 09:52:00,sweep,long,sweep_pdl_long,77.0,-1.0032467532467533,0.2,-1.0136363636363637,-1.024025974025974,trail,2023,DEV,OPEN_0930_1030,9,Tuesday,sweep__long,sweep__long__OPEN_0930_1030,sweep__long__Tuesday,Q4_WIDE
2023-06-06 09:56:00,2023-06-06 09:59:00,pd_rev,long,pd_pdl_long,45.400000000001455,0.866740088105667,0.2,0.8491189427312182,0.8314977973567695,trail,2023,DEV,OPEN_0930_1030,9,Tuesday,pd_rev__long,pd_rev__long__OPEN_0930_1030,pd_rev__long__Tuesday,Q2
2023-06-06 10:26:00,2023-06-06 10:36:00,trend,long,trend_cont_long,65.19999999999709,-1.003834355828221,0.2,-1.0161042944785283,-1.0283742331288357,stop,2023,DEV,OPEN_0930_1030,10,Tuesday,trend__long,trend__long__OPEN_0930_1030,trend__long__Tuesday,Q4_WIDE
2023-06-06 14:11:00,2023-06-06 14:13:00,pm_mom,long,pm_mom_long,44.400000000001455,0.7736486486485905,0.2,0.7556306306305731,0.7376126126125556,trail,2023,DEV,PM_1330_1500,14,Tuesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Tuesday,Q2
2023-06-07 10:15:00,2023-06-07 10:17:00,trend,short,trend_cont_short,67.40000000000146,1.6965875370919299,0.2,1.6847181008901497,1.6728486646883696,trail,2023,DEV,OPEN_0930_1030,10,Wednesday,trend__short,trend__short__OPEN_0930_1030,trend__short__Wednesday,Q4_WIDE
2023-06-07 10:18:00,2023-06-07 10:23:00,or_rev,long,or_rev_long,55.80000000000291,-1.004480286738351,0.2,-1.0188172043010744,-1.0331541218637976,stop,2023,DEV,OPEN_0930_1030,10,Wednesday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Wednesday,Q4_WIDE
2023-06-07 10:57:00,2023-06-07 11:00:00,vwap_rev,long,vwap_rev_long,42.19999999999709,1.6954976303319393,0.2,1.676540284360374,1.6575829383888088,trail,2023,DEV,MORNING_1030_1200,10,Wednesday,vwap_rev__long,vwap_rev__long__MORNING_1030_1200,vwap_rev__long__Wednesday,Q1_TIGHT
2023-06-09 10:17:00,2023-06-09 10:17:00,kalman_mom,long,kalman_mom_long,42.80000000000291,-1.0058411214953267,0.2,-1.024532710280372,-1.0432242990654177,stop,2023,DEV,OPEN_0930_1030,10,Friday,kalman_mom__long,kalman_mom__long__OPEN_0930_1030,kalman_mom__long__Friday,Q1_TIGHT
2023-06-09 10:53:00,2023-06-09 10:54:00,ema_rev,long,ema_rev_long,50.400000000001455,-0.004960317460317317,0.2,-0.020833333333332732,-0.036706349206348146,trail,2023,DEV,MORNING_1030_1200,10,Friday,ema_rev__long,ema_rev__long__MORNING_1030_1200,ema_rev__long__Friday,Q3
2023-06-09 11:35:00,2023-06-09 11:37:00,or_rev,long,or_rev_long,53.599999999998545,1.3833955223881245,0.2,1.3684701492537956,1.353544776119467,trail,2023,DEV,MORNING_1030_1200,11,Friday,or_rev__long,or_rev__long__MORNING_1030_1200,or_rev__long__Friday,Q3
2023-06-09 13:57:00,2023-06-09 13:57:00,pm_mom,long,pm_mom_long,43.599999999998545,-1.0057339449541287,0.2,-1.0240825688073403,-1.042431192660552,stop,2023,DEV,PM_1330_1500,13,Friday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Friday,Q1_TIGHT
2023-06-12 10:11:00,2023-06-12 10:13:00,or_rev,long,or_rev_long,40.599999999998545,-1.0061576354679804,0.2,-1.025862068965518,-1.0455665024630558,stop,2023,DEV,OPEN_0930_1030,10,Monday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Monday,Q1_TIGHT
2023-06-13 10:06:00,2023-06-13 10:07:00,or_rev,long,or_rev_long,48.400000000001455,-0.005165289256198192,0.2,-0.021694214876032406,-0.03822314049586662,trail,2023,DEV,OPEN_0930_1030,10,Tuesday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Tuesday,Q3
2023-06-13 14:50:00,2023-06-13 14:50:00,pm_mom,long,pm_mom_long,46.599999999998545,-1.005364806866953,0.2,-1.0225321888412024,-1.039699570815452,stop,2023,DEV,PM_1330_1500,14,Tuesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Tuesday,Q2
2023-06-14 10:23:00,2023-06-14 10:24:00,trend,long,trend_cont_long,56.19999999999709,-1.0044483985765127,0.2,-1.0186832740213534,-1.0329181494661939,stop,2023,DEV,OPEN_0930_1030,10,Wednesday,trend__long,trend__long__OPEN_0930_1030,trend__long__Wednesday,Q4_WIDE
2023-06-15 13:44:00,2023-06-15 13:45:00,pm_mom,long,pm_mom_long,40.80000000000291,1.1507352941174935,0.2,1.13112745098024,1.1115196078429865,trail,2023,DEV,PM_1330_1500,13,Thursday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Thursday,Q1_TIGHT
2023-06-15 14:49:00,2023-06-15 14:51:00,trend,long,trend_cont_long,46.400000000001455,0.9989224137930408,0.2,0.9816810344826965,0.9644396551723522,trail,2023,DEV,PM_1330_1500,14,Thursday,trend__long,trend__long__PM_1330_1500,trend__long__Thursday,Q2
2023-06-16 10:12:00,2023-06-16 10:13:00,open_drive,long,open_drive_long,51.0,1.2303921568627452,0.2,1.2147058823529413,1.1990196078431374,trail,2023,DEV,OPEN_0930_1030,10,Friday,open_drive__long,open_drive__long__OPEN_0930_1030,open_drive__long__Friday,Q3
2023-06-16 10:29:00,2023-06-16 10:30:00,kalman_mom,long,kalman_mom_long,41.0,2.481707317073171,0.2,2.4621951219512197,2.4426829268292685,trail,2023,DEV,OPEN_0930_1030,10,Friday,kalman_mom__long,kalman_mom__long__OPEN_0930_1030,kalman_mom__long__Friday,Q1_TIGHT
2023-06-20 10:07:00,2023-06-20 10:11:00,trend,short,trend_cont_short,61.599999999998545,-1.0040584415584417,0.2,-1.017045454545455,-1.0300324675324684,trail,2023,DEV,OPEN_0930_1030,10,Tuesday,trend__short,trend__short__OPEN_0930_1030,trend__short__Tuesday,Q4_WIDE
2023-06-20 10:20:00,2023-06-20 10:20:00,or_rev,long,or_rev_long,47.599999999998545,-1.0052521008403363,0.2,-1.0220588235294126,-1.0388655462184886,stop,2023,DEV,OPEN_0930_1030,10,Tuesday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Tuesday,Q2
2023-06-20 10:25:00,2023-06-20 10:27:00,vwap_rev,long,vwap_rev_long,48.599999999998545,-1.0051440329218109,0.2,-1.0216049382716057,-1.0380658436214003,stop,2023,DEV,OPEN_0930_1030,10,Tuesday,vwap_rev__long,vwap_rev__long__OPEN_0930_1030,vwap_rev__long__Tuesday,Q3
2023-06-20 10:31:00,2023-06-20 10:31:00,vwap_rev,long,vwap_rev_long,47.599999999998545,-1.0052521008403363,0.2,-1.0220588235294126,-1.0388655462184886,stop,2023,DEV,MORNING_1030_1200,10,Tuesday,vwap_rev__long,vwap_rev__long__MORNING_1030_1200,vwap_rev__long__Tuesday,Q2
2023-06-20 10:39:00,2023-06-20 10:42:00,trend,short,trend_cont_short,54.400000000001455,-1.004595588235294,0.2,-1.0193014705882346,-1.0340073529411755,stop,2023,DEV,MORNING_1030_1200,10,Tuesday,trend__short,trend__short__MORNING_1030_1200,trend__short__Tuesday,Q3
2023-06-21 10:01:00,2023-06-21 10:01:00,ou_rev,long,ou_rev_long,42.19999999999709,-1.0059241706161142,0.2,-1.0248815165876795,-1.0438388625592447,stop,2023,DEV,OPEN_0930_1030,10,Wednesday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Wednesday,Q1_TIGHT
2023-06-21 10:23:00,2023-06-21 10:24:00,vwap_scalp,long,vwap_scalp_long,44.19999999999709,0.6459276018100631,0.2,0.6278280542987498,0.6097285067874363,trail,2023,DEV,OPEN_0930_1030,10,Wednesday,vwap_scalp__long,vwap_scalp__long__OPEN_0930_1030,vwap_scalp__long__Wednesday,Q2
2023-06-21 10:40:00,2023-06-21 10:44:00,ou_rev,long,ou_rev_long,72.40000000000146,-1.003453038674033,0.2,-1.0145027624309388,-1.0255524861878447,trail,2023,DEV,MORNING_1030_1200,10,Wednesday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Wednesday,Q4_WIDE
2023-06-21 10:49:00,2023-06-21 10:49:00,ou_rev,long,ou_rev_long,53.400000000001455,-1.0046816479400749,0.2,-1.0196629213483142,-1.0346441947565534,stop,2023,DEV,MORNING_1030_1200,10,Wednesday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Wednesday,Q3
2023-06-21 10:53:00,2023-06-21 10:56:00,ou_rev,long,ou_rev_long,58.400000000001455,0.8792808219177614,0.2,0.8655821917807754,0.8518835616437894,trail,2023,DEV,MORNING_1030_1200,10,Wednesday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Wednesday,Q4_WIDE
2023-06-21 11:31:00,2023-06-21 11:34:00,ou_lunch,long,ou_lunch_long,57.19999999999709,-0.004370629370629593,0.2,-0.018356643356644293,-0.03234265734265899,trail,2023,DEV,MORNING_1030_1200,11,Wednesday,ou_lunch__long,ou_lunch__long__MORNING_1030_1200,ou_lunch__long__Wednesday,Q4_WIDE
2023-06-21 13:39:00,2023-06-21 13:41:00,pm_mom,long,pm_mom_long,43.19999999999709,0.7303240740741906,0.2,0.7118055555556708,0.6932870370371511,trail,2023,DEV,PM_1330_1500,13,Wednesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Wednesday,Q1_TIGHT
2023-06-21 14:46:00,2023-06-21 14:48:00,sweep,long,sweep_pdl_long,45.599999999998545,-1.005482456140351,0.2,-1.0230263157894743,-1.0405701754385979,stop,2023,DEV,PM_1330_1500,14,Wednesday,sweep__long,sweep__long__PM_1330_1500,sweep__long__Wednesday,Q2
2023-06-21 15:00:00,2023-06-21 15:02:00,sweep,long,sweep_pdl_long,54.400000000001455,-1.004595588235294,0.2,-1.0193014705882346,-1.0340073529411755,stop,2023,DEV,POWER_1500_1600,15,Wednesday,sweep__long,sweep__long__POWER_1500_1600,sweep__long__Wednesday,Q3
2023-06-22 10:05:00,2023-06-22 10:06:00,trend,long,trend_cont_long,54.400000000001455,0.6130514705881921,0.2,0.5983455882352513,0.5836397058823105,trail,2023,DEV,OPEN_0930_1030,10,Thursday,trend__long,trend__long__OPEN_0930_1030,trend__long__Thursday,Q3
2023-06-22 10:21:00,2023-06-22 10:22:00,trend,long,trend_cont_long,50.80000000000291,-1.0049212598425195,0.2,-1.0206692913385815,-1.0364173228346436,stop,2023,DEV,OPEN_0930_1030,10,Thursday,trend__long,trend__long__OPEN_0930_1030,trend__long__Thursday,Q3
2023-06-22 10:28:00,2023-06-22 10:29:00,kalman_mom,long,kalman_mom_long,43.599999999998545,1.287844036697324,0.2,1.2694954128441125,1.2511467889909007,trail,2023,DEV,OPEN_0930_1030,10,Thursday,kalman_mom__long,kalman_mom__long__OPEN_0930_1030,kalman_mom__long__Thursday,Q1_TIGHT
2023-06-22 13:42:00,2023-06-22 13:44:00,pm_mom,long,pm_mom_long,41.19999999999709,0.8628640776700345,0.2,0.8434466019418778,0.824029126213721,trail,2023,DEV,PM_1330_1500,13,Thursday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Thursday,Q1_TIGHT
2023-06-23 11:30:00,2023-06-23 11:34:00,or_rev,long,or_rev_long,43.599999999998545,-0.0057339449541286315,0.2,-0.024082568807340256,-0.042431192660551884,trail,2023,DEV,MORNING_1030_1200,11,Friday,or_rev__long,or_rev__long__MORNING_1030_1200,or_rev__long__Friday,Q1_TIGHT
2023-06-26 11:11:00,2023-06-26 11:13:00,or_rev,long,or_rev_long,52.599999999998545,-1.0047528517110267,0.2,-1.0199619771863122,-1.035171102661598,trail,2023,DEV,MORNING_1030_1200,11,Monday,or_rev__long,or_rev__long__MORNING_1030_1200,or_rev__long__Monday,Q3
